id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-the-state-university-of-new-york-at-fredonia,The State University of New York at Fredonia,boys,Fredonia,NY,42.452236,-79.337375,State University of New York Athletic Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the State University of New York Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.fredonia.edu/
mens-the-university-of-olivet,The University of Olivet ,boys,Olivet,MI,42.442891,-84.923891,Michigan Intercollegiate Athletic Association,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Michigan Intercollegiate Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.olivetcollege.edu/
mens-thiel-college,Thiel College,boys,Greenville,PA,41.41354,-80.384383,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.thiel.edu/
mens-thomas-college,Thomas College,boys,Waterville,ME,44.524909,-69.664734,North Atlantic Conference,65,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.thomas.edu/
mens-transylvania-university,Transylvania University,boys,Lexington,KY,38.052983,-84.493202,Heartland Collegiate Athletic Conference,66,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.transy.edu/
mens-trine-university,Trine University,boys,Angola,IN,41.632502,-85.008009,Michigan Intercollegiate Athletic Association,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Michigan Intercollegiate Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.trine.edu/
mens-trinity-college-connecticut,Trinity College (Connecticut),boys,Hartford,CT,41.747451,-72.690882,New England Small College Athletic Conference,86,89,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.trincoll.edu/
mens-trinity-university-texas,Trinity University (Texas),boys,San Antonio,TX,29.462682,-98.48186,Southern Athletic Association,85,90,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://new.trinity.edu/
mens-tufts-university,Tufts University,boys,Medford,MA,42.40855,-71.118293,New England Small College Athletic Conference,96,95,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the New England Small College Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.tufts.edu/
mens-u-s-coast-guard-academy,U.S. Coast Guard Academy,boys,New London,CT,41.375823,-72.101583,New England Women's and Men's Athletic Conference,68,74,Engineering|Leadership|Government,Private,,,"Auto-generated profile: Private program in the New England Women's and Men's Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uscga.edu/
mens-u-s-merchant-marine-academy,U.S. Merchant Marine Academy,boys,Kings Point,NY,40.81357,-73.763004,Skyline Conference,68,74,Engineering|Leadership|Government,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.usmma.edu/
mens-union-college-new-york,Union College (New York),boys,Lincoln,NE,40.774778,-96.651095,Liberty League,78,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ucollege.edu/
mens-university-of-california-santa-cruz,"University of California, Santa Cruz",boys,Santa Cruz,CA,36.995584,-122.058801,Coast-To-Coast Athletic Conference,76,90,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.ucsc.edu/
mens-university-of-chicago,University of Chicago,boys,Chicago,IL,41.787994,-87.599539,University Athletic Association,98,99,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the University Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.uchicago.edu/
mens-university-of-dallas,University of Dallas,boys,Irving,TX,32.846221,-96.919512,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.udallas.edu/
mens-university-of-dubuque,University of Dubuque,boys,Dubuque,IA,42.49726,-90.693428,American Rivers Conference,72,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.dbq.edu/
mens-university-of-hartford,University of Hartford,boys,West Hartford,CT,41.798591,-72.715213,Conference of New England,70,76,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.hartford.edu/
mens-university-of-la-verne,University of La Verne,boys,La Verne,CA,34.100855,-117.773262,Southern California Intercollegiate Athletic Conf.,82,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.laverne.edu/
mens-university-of-lynchburg,University of Lynchburg,boys,Lynchburg,VA,37.399774,-79.181653,Old Dominion Athletic Conf.,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.lynchburg.edu/
mens-university-of-maine-at-presque-isle,University of Maine at Presque Isle,boys,Presque Isle,ME,46.672285,-68.016343,North Atlantic Conference,65,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.umpi.edu/
mens-university-of-maine-farmington,"University of Maine, Farmington",boys,Farmington,ME,44.666911,-70.147121,North Atlantic Conference,65,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.umf.maine.edu/
mens-university-of-mary-hardin-baylor,University of Mary Hardin-Baylor,boys,Belton,TX,31.066793,-97.463471,American Southwest Conference,60,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the American Southwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://go.umhb.edu/
mens-university-of-mary-washington,University of Mary Washington,boys,Fredericksburg,VA,38.302492,-77.476055,Coast-To-Coast Athletic Conference,76,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.umw.edu/
mens-university-of-massachusetts-boston,University of Massachusetts Boston,boys,Boston,MA,42.312881,-71.036865,Little East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.umb.edu/
mens-university-of-massachusetts-dartmouth,"University of Massachusetts, Dartmouth",boys,North Dartmouth,MA,41.62869,-71.004552,Little East Conference,68,68,Art|Design|Architecture,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.umassd.edu/
mens-university-of-minnesota-morris,"University of Minnesota, Morris",boys,Morris,MN,45.589775,-95.899729,Upper Midwest Athletic Conference,61,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Upper Midwest Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://morris.umn.edu/
mens-university-of-mount-saint-vincent,University of Mount Saint Vincent,boys,Bronx,NY,40.913657,-73.908887,Skyline Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.mountsaintvincent.edu/
mens-university-of-mount-union,University of Mount Union,boys,Alliance,OH,40.905256,-81.111029,Ohio Athletic Conference,73,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Ohio Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.mountunion.edu/
mens-university-of-new-england,University of New England,boys,Biddeford,ME,43.458591,-70.38535,Conference of New England,70,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.une.edu/
mens-university-of-northwestern-st-paul,University of Northwestern-St. Paul,boys,Saint Paul,MN,45.033703,-93.167822,Upper Midwest Athletic Conference,61,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Upper Midwest Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.unwsp.edu/
mens-university-of-pittsburgh-bradford,"University of Pittsburgh, Bradford",boys,Bradford,PA,41.943415,-78.673701,Allegheny Mountain Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.upb.pitt.edu/
mens-university-of-pittsburgh-greensburg,"University of Pittsburgh, Greensburg",boys,Greensburg,PA,40.276447,-79.532676,Allegheny Mountain Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Allegheny Mountain Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.greensburg.pitt.edu/
mens-university-of-puget-sound,University of Puget Sound,boys,Tacoma,WA,47.26308,-122.478982,Northwest Conference,73,85,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.pugetsound.edu/
mens-university-of-redlands,University of Redlands,boys,Redlands,CA,34.064218,-117.163218,Southern California Intercollegiate Athletic Conf.,82,84,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern California Intercollegiate Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.redlands.edu/
mens-university-of-rochester,University of Rochester,boys,Rochester,NY,43.126397,-77.631202,University Athletic Association,96,94,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the University Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.rochester.edu/
mens-university-of-saint-joseph-connecticut,University of Saint Joseph (Connecticut),boys,West Hartford,CT,41.781041,-72.72965,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.usj.edu/
mens-university-of-scranton,University of Scranton,boys,Scranton,PA,41.406556,-75.656915,Landmark Conference,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Landmark Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.scranton.edu/
mens-university-of-southern-maine,University of Southern Maine,boys,Portland,ME,43.662863,-70.274247,Little East Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.usm.maine.edu/
mens-university-of-st-thomas-texas,University of St. Thomas (Texas),boys,Saint Paul,MN,44.943439,-93.188986,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.stthomas.edu/
mens-university-of-texas-at-dallas,University of Texas at Dallas,boys,Richardson,TX,32.984673,-96.749702,Lone Star Conference,62,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Lone Star Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.utdallas.edu/
mens-university-of-valley-forge,University of Valley Forge,boys,Phoenixville,PA,40.117835,-75.5469,United East Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.valleyforge.edu/
mens-university-of-wisconsin-eau-claire,University of Wisconsin-Eau Claire,boys,Eau Claire,WI,44.798284,-91.501906,Wisconsin Intercollegiate Athletic Conference,74,78,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwec.edu/
mens-university-of-wisconsin-platteville,University of Wisconsin-Platteville,boys,Platteville,WI,42.733451,-90.48622,Wisconsin Intercollegiate Athletic Conference,74,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwplatt.edu/
mens-university-of-wisconsin-river-falls,University of Wisconsin-River Falls,boys,River Falls,WI,44.8534,-92.622641,Wisconsin Intercollegiate Athletic Conference,74,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwrf.edu/
mens-university-of-wisconsin-stevens-point,University of Wisconsin-Stevens Point,boys,Stevens Point,WI,44.529582,-89.570934,Wisconsin Intercollegiate Athletic Conference,74,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwsp.edu/
mens-university-of-wisconsin-stout,University of Wisconsin-Stout,boys,Menomonie,WI,44.873187,-91.926653,Wisconsin Intercollegiate Athletic Conference,74,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwstout.edu/
mens-university-of-wisconsin-superior,University of Wisconsin-Superior,boys,Superior,WI,46.717629,-92.091007,Upper Midwest Athletic Conference,61,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Upper Midwest Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uwsuper.edu/
mens-university-of-wisconsin-whitewater,University of Wisconsin-Whitewater,boys,Whitewater,WI,42.835563,-88.742368,Wisconsin Intercollegiate Athletic Conference,74,74,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Wisconsin Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.uww.edu/
mens-university-of-the-ozarks-arkansas,University of the Ozarks (Arkansas),boys,Clarksville,AR,35.476278,-93.467221,Southern Collegiate Athletic Conference,75,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ozarks.edu/
mens-university-of-the-south,University of the South,boys,Sewanee,TN,35.204719,-85.920179,Southern Athletic Association,74,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sewanee.edu/
mens-ursinus-college,Ursinus College,boys,Collegeville,PA,40.193023,-75.456505,Centennial Conference,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ursinus.edu/
mens-utica-university,Utica University,boys,Utica,NY,43.096213,-75.272916,Empire 8,71,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.utica.edu/
mens-vassar-college,Vassar College,boys,Poughkeepsie,NY,41.686895,-73.895088,Liberty League,78,95,Liberal Arts|Economics|Political Science,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.vassar.edu/
mens-vermont-state-university-castleton,Vermont State University Castleton,boys,Castleton,VT,43.608397,-73.180842,Little East Conference,68,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the Little East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.castleton.edu/
mens-vermont-state-university-lyndon,Vermont State University Lyndon,boys,Lyndonvile,VT,,,North Atlantic Conference,65,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northernvermont.edu/about/location-and-directions/our-campuses/lyndon-campus
mens-vermont-state-university-johnson,Vermont State University-Johnson,boys,Johnson,VT,44.641736,-72.671154,North Atlantic Conference,65,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the North Atlantic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.northernvermont.edu/
mens-virginia-wesleyan-university,Virginia Wesleyan University,boys,Virginia Beach,VA,36.868417,-76.18606,Old Dominion Athletic Conf.,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.vwu.edu/
mens-wabash-college,Wabash College,boys,Crawfordsville,IN,40.037588,-86.906,North Coast Athletic Conference,74,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the North Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.wabash.edu/
mens-warren-wilson-college,Warren Wilson College,boys,Swannanoa,NC,35.610328,-82.442619,Coast-To-Coast Athletic Conference,76,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Coast-To-Coast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.warren-wilson.edu/
mens-wartburg-college,Wartburg College,boys,Waverly,IA,42.7277,-92.483387,American Rivers Conference,72,75,Art|Design|Architecture,Private,,,"Auto-generated profile: Private program in the American Rivers Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.wartburg.edu/
mens-washington-college-maryland,Washington College (Maryland),boys,Chestertown,MD,39.217329,-76.06878,Centennial Conference,79,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Centennial Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.washcoll.edu/
mens-washington-university-in-st-louis,Washington University in St. Louis,boys,Saint Louis,MO,38.647929,-90.310604,University Athletic Association,98,98,Biology|Economics|Computer Science,Private,,,"Auto-generated profile: Private program in the University Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://www.wustl.edu/
mens-washington-and-jefferson-college,Washington and Jefferson College,boys,Washington,PA,40.170622,-80.24049,Presidents' Athletic Conference,67,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Presidents' Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.washjeff.edu/
