id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
d1g-251,Long Beach State University,girls,Long Beach,California,37.6836,-119.4432,Big West Conference,81.0,72.0,Business|Education|Health Sciences,Public,,Beach,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=Long+Beach+State+University+official+athletics+women+soccer
d1g-252,Louisiana Tech University,girls,Ruston,Louisiana,31.456,-92.3396,Conference USA,77.0,78.0,Business|Education|Health Sciences,Public,,Lady Techsters,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Conference USA.,https://www.google.com/search?q=Louisiana+Tech+University+official+athletics+women+soccer
d1g-253,University of Maine,girls,Orono,Maine,44.9868,-68.7084,America East Conference,69.0,70.0,Business|Education|Health Sciences,Public,,Black Bears,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: America East Conference.,https://www.google.com/search?q=University+of+Maine+official+athletics+women+soccer
d1g-254,Manhattan University,girls,Riverdale,New York,42.948,-75.152,Metro Atlantic Athletic Conference,71.0,81.0,Business|Psychology|Communications,Private,,Jaspers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Metro Atlantic Athletic Conference.,https://www.google.com/search?q=Manhattan+University+official+athletics+women+soccer
d1g-255,Marist University,girls,Poughkeepsie,New York,43.1184,-75.3488,Metro Atlantic Athletic Conference,68.0,84.0,Business|Psychology|Communications,Private,,Red Foxes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Metro Atlantic Athletic Conference.,https://www.google.com/search?q=Marist+University+official+athletics+women+soccer
d1g-256,Mercyhurst University,girls,Erie,Pennsylvania,41.1056,-78.144,Northeast Conference,74.0,82.0,Business|Psychology|Communications,Private,,Lakers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Northeast Conference.,https://www.google.com/search?q=Mercyhurst+University+official+athletics+women+soccer
d1g-257,University of Miami,girls,Coral Gables,Florida,28.06,-81.992,Atlantic Coast Conference,89.0,83.0,Business|Psychology|Communications,Private,,Hurricanes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Atlantic Coast Conference.,https://www.google.com/search?q=University+of+Miami+official+athletics+women+soccer
d1g-258,Miami University,girls,Oxford,Ohio,40.1528,-82.2468,Mid-American Conference,75.0,75.0,Business|Education|Health Sciences,Public,,RedHawks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Miami+University+official+athletics+women+soccer
d1g-259,Morehead State University,girls,Morehead,Kentucky,37.1424,-85.8736,Ohio Valley Conference,68.0,77.0,Business|Education|Health Sciences,Public,,Eagles,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Ohio Valley Conference.,https://www.google.com/search?q=Morehead+State+University+official+athletics+women+soccer
d1g-260,Murray State University,girls,Murray,Kentucky,37.2816,-85.198,Missouri Valley Conference,77.0,80.0,Business|Education|Health Sciences,Public,,Racers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Missouri Valley Conference.,https://www.google.com/search?q=Murray+State+University+official+athletics+women+soccer
d1g-261,New Mexico State University,girls,Las Cruces,New Mexico,34.026,-106.5816,Conference USA,74.0,69.0,Business|Education|Health Sciences,Public,,Aggies,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Conference USA.,https://www.google.com/search?q=New+Mexico+State+University+official+athletics+women+soccer
d1g-262,Nicholls State University,girls,Thibodaux,Louisiana,31.1476,-91.9952,Southland Conference,71.0,74.0,Business|Education|Health Sciences,Public,,Colonels,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southland Conference.,https://www.google.com/search?q=Nicholls+State+University+official+athletics+women+soccer
d1g-263,Norfolk State University,girls,Norfolk,Virginia,37.1232,-78.6356,Mid-Eastern Athletic Conference,67.0,75.0,Business|Education|Health Sciences,Public,,Spartans,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-Eastern Athletic Conference.,https://www.google.com/search?q=Norfolk+State+University+official+athletics+women+soccer
d1g-264,University of North Alabama,girls,Florence,Alabama,33.3028,-87.34,ASUN Conference,75.0,69.0,Business|Education|Health Sciences,Public,,Lions,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: ASUN Conference.,https://www.google.com/search?q=University+of+North+Alabama+official+athletics+women+soccer
d1g-265,North Dakota State University,girls,Fargo,North Dakota,47.494,-99.9432,The Summit League,79.0,71.0,Business|Education|Health Sciences,Public,,Bison,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: The Summit League.,https://www.google.com/search?q=North+Dakota+State+University+official+athletics+women+soccer
d1g-266,Northern Colorado,girls,Greeley,Colorado,39.5328,-105.4424,Big Sky Conference,69.0,68.0,Business|Education|Health Sciences,Public,,Bears,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=Northern+Colorado+official+athletics+women+soccer
d1g-267,University of Northern Iowa,girls,Cedar Falls,Iowa,42.1684,-93.4796,Missouri Valley Conference,77.0,80.0,Business|Education|Health Sciences,Public,,Panthers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Missouri Valley Conference.,https://www.google.com/search?q=University+of+Northern+Iowa+official+athletics+women+soccer
d1g-268,Northwestern State University,girls,Natchitoches,Louisiana,30.6544,-92.4908,Southland Conference,69.0,80.0,Business|Education|Health Sciences,Public,,Demons,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southland Conference.,https://www.google.com/search?q=Northwestern+State+University+official+athletics+women+soccer
d1g-269,Ohio University,girls,Athens,Ohio,40.556,-82.2492,Mid-American Conference,81.0,71.0,Business|Education|Health Sciences,Public,,Bobcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=Ohio+University+official+athletics+women+soccer
d1g-270,Pepperdine University,girls,Malibu,California,37.5348,-120.2292,West Coast Conference,80.0,90.0,Business|Psychology|Communications,Private,,Waves,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: West Coast Conference.,https://www.google.com/search?q=Pepperdine+University+official+athletics+women+soccer
d1g-271,Portland State University,girls,Portland,Oregon,44.2648,-120.2844,Big Sky Conference,72.0,80.0,Business|Education|Health Sciences,Public,,Vikings,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=Portland+State+University+official+athletics+women+soccer
d1g-272,Prairie View A&M University,girls,Prairie View,Texas,31.564,-99.3372,Southwestern Athletic Conference,65.0,77.0,Business|Education|Health Sciences,Public,,Panthers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Prairie+View+A%26M+University+official+athletics+women+soccer
d1g-273,Rice University,girls,Houston,Texas,30.4252,-99.4848,American Athletic Conference,83.0,93.0,Business|Psychology|Communications,Private,,Owls,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: American Athletic Conference.,https://www.google.com/search?q=Rice+University+official+athletics+women+soccer
d1g-274,University of Richmond,girls,Richmond,Virginia,37.074,-79.1132,Atlantic 10 Conference,83.0,78.0,Business|Psychology|Communications,Private,,Spiders,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Atlantic 10 Conference.,https://www.google.com/search?q=University+of+Richmond+official+athletics+women+soccer
d1g-275,Sam Houston State University,girls,Huntsville,Texas,30.7936,-99.8724,Conference USA,73.0,70.0,Business|Education|Health Sciences,Public,,Bearkats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Conference USA.,https://www.google.com/search?q=Sam+Houston+State+University+official+athletics+women+soccer
d1g-276,Samford University,girls,Birmingham,Alabama,32.9176,-86.8816,Southern Conference,78.0,79.0,Business|Psychology|Communications,Private,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southern Conference.,https://www.google.com/search?q=Samford+University+official+athletics+women+soccer
d1g-277,University of South Alabama,girls,Mobile,Alabama,32.572,-87.3316,Sun Belt Conference,75.0,72.0,Business|Education|Health Sciences,Public,,Jaguars,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Sun Belt Conference.,https://www.google.com/search?q=University+of+South+Alabama+official+athletics+women+soccer
d1g-278,South Carolina State University,girls,Orangeburg,South Carolina,33.8576,-81.296,Mid-Eastern Athletic Conference,66.0,73.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-Eastern Athletic Conference.,https://www.google.com/search?q=South+Carolina+State+University+official+athletics+women+soccer
d1g-279,South Dakota State University,girls,Brookings,South Dakota,45.0532,-100.03,The Summit League,72.0,73.0,Business|Education|Health Sciences,Public,,Jackrabbits,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: The Summit League.,https://www.google.com/search?q=South+Dakota+State+University+official+athletics+women+soccer
d1g-280,Southeast Missouri State University,girls,Cape Girardeau,Missouri,38.986,-92.4004,Ohio Valley Conference,73.0,76.0,Business|Education|Health Sciences,Public,,Redhawks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Ohio Valley Conference.,https://www.google.com/search?q=Southeast+Missouri+State+University+official+athletics+women+soccer
d1g-281,Southern Illinois University,girls,Carbondale,Illinois,39.7792,-89.0908,Missouri Valley Conference,75.0,70.0,Business|Education|Health Sciences,Public,,Salukis,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Missouri Valley Conference.,https://www.google.com/search?q=Southern+Illinois+University+official+athletics+women+soccer
d1g-282,Tarleton State University,girls,Stephenville,Texas,30.994,-99.8328,Western Athletic Conference,72.0,75.0,Business|Education|Health Sciences,Public,,Texans,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Western Athletic Conference.,https://www.google.com/search?q=Tarleton+State+University+official+athletics+women+soccer
d1g-283,Tennessee Technological University,girls,Cookeville,Tennessee,36.3676,-86.142,Ohio Valley Conference,74.0,68.0,Business|Education|Health Sciences,Public,,Golden Eagles,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Ohio Valley Conference.,https://www.google.com/search?q=Tennessee+Technological+University+official+athletics+women+soccer
d1g-284,Texas A&M-Corpus Christi,girls,Corpus Christi,Texas,31.198,-99.1956,Southland Conference,67.0,73.0,Business|Education|Health Sciences,Public,,Islanders,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southland Conference.,https://www.google.com/search?q=Texas+A%26M-Corpus+Christi+official+athletics+women+soccer
d1g-285,Texas Southern University,girls,Houston,Texas,30.982,-99.8496,Southwestern Athletic Conference,65.0,75.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southwestern Athletic Conference.,https://www.google.com/search?q=Texas+Southern+University+official+athletics+women+soccer
d1g-286,UC Davis,girls,Davis,California,36.9372,-120.132,Mountain West Conference,77.0,79.0,Business|Education|Health Sciences,Public,,Aggies,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=UC+Davis+official+athletics+women+soccer
d1g-287,UC Irvine,girls,Irvine,California,36.8964,-119.184,Big West Conference,81.0,69.0,Business|Education|Health Sciences,Public,,Anteaters,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=UC+Irvine+official+athletics+women+soccer
d1g-288,UC Riverside,girls,Riverside,California,37.656,-119.64,Big West Conference,75.0,77.0,Business|Education|Health Sciences,Public,,Highlanders,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=UC+Riverside+official+athletics+women+soccer
d1g-289,UC San Diego,girls,La Jolla,California,37.3812,-119.5512,Big West Conference,82.0,69.0,Business|Education|Health Sciences,Public,,Tritons,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=UC+San+Diego+official+athletics+women+soccer
d1g-290,UC Santa Barbara,girls,Santa Barbara,California,36.606,-119.1504,Big West Conference,74.0,70.0,Business|Education|Health Sciences,Public,,Gauchos,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=UC+Santa+Barbara+official+athletics+women+soccer
d1g-291,University of North Carolina Asheville,girls,Asheville,North Carolina,35.248,-79.0516,Big South Conference,68.0,72.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big South Conference.,https://www.google.com/search?q=University+of+North+Carolina+Asheville+official+athletics+women+soccer
d1g-292,University of North Carolina Greensboro,girls,Greensboro,North Carolina,35.7496,-78.6508,Southern Conference,72.0,68.0,Business|Education|Health Sciences,Public,,Spartans,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southern Conference.,https://www.google.com/search?q=University+of+North+Carolina+Greensboro+official+athletics+women+soccer
d1g-293,University of Texas at San Antonio,girls,San Antonio,Texas,30.6136,-99.0756,American Athletic Conference,82.0,78.0,Business|Education|Health Sciences,Public,,Roadrunners,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: American Athletic Conference.,https://www.google.com/search?q=University+of+Texas+at+San+Antonio+official+athletics+women+soccer
d1g-294,Western Carolina University,girls,Cullowhee,North Carolina,35.8096,-78.6556,Southern Conference,76.0,77.0,Business|Education|Health Sciences,Public,,Catamounts,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southern Conference.,https://www.google.com/search?q=Western+Carolina+University+official+athletics+women+soccer
d1g-295,University of Wyoming,girls,Laramie,Wyoming,43.3756,-108.1568,Mountain West Conference,76.0,80.0,Business|Education|Health Sciences,Public,,Cowgirls,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=University+of+Wyoming+official+athletics+women+soccer
d1g-296,Youngstown State University,girls,Youngstown,Ohio,40.3976,-82.4184,Horizon League,73.0,71.0,Business|Education|Health Sciences,Public,,Penguins,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Horizon League.,https://www.google.com/search?q=Youngstown+State+University+official+athletics+women+soccer
d1g-297,University of Alabama,girls,Tuscaloosa,Alabama,32.956,-86.5108,Southeastern Conference,89.0,73.0,Business|Education|Health Sciences,Public,,Crimson Tide,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Alabama+official+athletics+women+soccer
d1g-298,Auburn University,girls,Auburn,Alabama,32.422,-86.4472,Southeastern Conference,91.0,74.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=Auburn+University+official+athletics+women+soccer
d1g-299,Louisiana State University,girls,Baton Rouge,Louisiana,30.6172,-91.418,Southeastern Conference,90.0,75.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=Louisiana+State+University+official+athletics+women+soccer
d1g-300,University of Mississippi,girls,Oxford,Mississippi,32.9124,-89.8692,Southeastern Conference,88.0,77.0,Business|Education|Health Sciences,Public,,Rebels,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Mississippi+official+athletics+women+soccer
d1g-301,Mississippi State University,girls,Starkville,Mississippi,32.5152,-90.0876,Southeastern Conference,89.0,78.0,Business|Education|Health Sciences,Public,,Bulldogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=Mississippi+State+University+official+athletics+women+soccer
d1g-302,University of Missouri,girls,Columbia,Missouri,38.7844,-92.9716,Southeastern Conference,84.0,75.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Missouri+official+athletics+women+soccer
d1g-303,University of Tennessee,girls,Knoxville,Tennessee,36.256,-86.3628,Southeastern Conference,88.0,71.0,Business|Education|Health Sciences,Public,,Volunteers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Tennessee+official+athletics+women+soccer
d1g-304,Texas A&M University,girls,College Station,Texas,31.5808,-99.8976,Southeastern Conference,92.0,69.0,Business|Education|Health Sciences,Public,,Aggies,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=Texas+A%26M+University+official+athletics+women+soccer
d1g-305,University of Oklahoma,girls,Norman,Oklahoma,35.3528,-97.2384,Southeastern Conference,86.0,75.0,Business|Education|Health Sciences,Public,,Sooners,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Oklahoma+official+athletics+women+soccer
d1g-306,University of Texas,girls,Austin,Texas,30.9532,-99.7104,Southeastern Conference,85.0,80.0,Business|Education|Health Sciences,Public,,Longhorns,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=University+of+Texas+official+athletics+women+soccer
d1g-307,Vanderbilt University,girls,Nashville,Tennessee,36.2548,-86.25,Southeastern Conference,87.0,79.0,Business|Psychology|Communications,Private,,Commodores,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Southeastern Conference.,https://www.google.com/search?q=Vanderbilt+University+official+athletics+women+soccer
d1g-308,Virginia Tech,girls,Blacksburg,Virginia,37.7124,-78.3356,Atlantic Coast Conference,94.0,78.0,Business|Education|Health Sciences,Public,,Hokies,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Atlantic Coast Conference.,https://www.google.com/search?q=Virginia+Tech+official+athletics+women+soccer
d1g-309,University of Southern California,girls,Los Angeles,California,37.716,-119.3556,Big Ten Conference,93.0,91.0,Engineering|Business|Psychology,Private,,Trojans,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Southern+California+official+athletics+women+soccer
d1g-310,University of Oregon,girls,Eugene,Oregon,43.7908,-120.6,Big Ten Conference,87.0,79.0,Business|Education|Health Sciences,Public,,Ducks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Oregon+official+athletics+women+soccer
d1g-311,University of Maryland,girls,College Park,Maryland,38.5308,-76.4948,Big Ten Conference,90.0,74.0,Business|Education|Health Sciences,Public,,Terrapins,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Maryland+official+athletics+women+soccer
d1g-312,Rutgers University,girls,Piscataway,New Jersey,39.9416,-74.7688,Big Ten Conference,84.0,68.0,Business|Education|Health Sciences,Public,,Scarlet Knights,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=Rutgers+University+official+athletics+women+soccer
d1g-313,Purdue University,girls,West Lafayette,Indiana,40.3308,-86.4584,Big Ten Conference,90.0,73.0,Business|Education|Health Sciences,Public,,Boilermakers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=Purdue+University+official+athletics+women+soccer
d1g-314,University of Illinois,girls,Champaign,Illinois,40.1236,-88.9732,Big Ten Conference,86.0,68.0,Business|Education|Health Sciences,Public,,Fighting Illini,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Illinois+official+athletics+women+soccer
d1g-315,University of Wisconsin,girls,Madison,Wisconsin,44.0684,-89.4416,Big Ten Conference,88.0,88.0,Business|Education|Health Sciences,Public,,Badgers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Wisconsin+official+athletics+women+soccer
d1g-316,University of Minnesota,girls,Minneapolis,Minnesota,46.3492,-94.536,Big Ten Conference,87.0,69.0,Business|Education|Health Sciences,Public,,Golden Gophers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Minnesota+official+athletics+women+soccer
d1g-317,University of Nebraska,girls,Lincoln,Nebraska,41.3716,-99.4352,Big Ten Conference,92.0,74.0,Business|Education|Health Sciences,Public,,Cornhuskers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Nebraska+official+athletics+women+soccer
d1g-318,University of Iowa,girls,Iowa City,Iowa,42.0496,-92.9816,Big Ten Conference,89.0,76.0,Business|Education|Health Sciences,Public,,Hawkeyes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Ten Conference.,https://www.google.com/search?q=University+of+Iowa+official+athletics+women+soccer
d1g-319,University of Kansas,girls,Lawrence,Kansas,37.972,-97.7972,Big 12 Conference,82.0,76.0,Business|Education|Health Sciences,Public,,Jayhawks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Kansas+official+athletics+women+soccer
d1g-320,Texas Christian University,girls,Fort Worth,Texas,31.336,-99.7764,Big 12 Conference,86.0,86.0,Business|Psychology|Communications,Private,,Horned Frogs,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Texas+Christian+University+official+athletics+women+soccer
d1g-321,Texas Tech University,girls,Lubbock,Texas,30.6616,-99.6672,Big 12 Conference,90.0,79.0,Business|Education|Health Sciences,Public,,Red Raiders,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Texas+Tech+University+official+athletics+women+soccer
d1g-322,University of Colorado Boulder,girls,Boulder,Colorado,38.9856,-105.1352,Big 12 Conference,87.0,73.0,Business|Education|Health Sciences,Public,,Buffaloes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Colorado+Boulder+official+athletics+women+soccer
d1g-323,University of Utah,girls,Salt Lake City,Utah,39.288,-111.8848,Big 12 Conference,84.0,72.0,Business|Education|Health Sciences,Public,,Utes,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Utah+official+athletics+women+soccer
d1g-324,Brigham Young University,girls,Provo,Utah,39.5088,-111.7744,Big 12 Conference,91.0,77.0,Business|Psychology|Communications,Private,,Cougars,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=Brigham+Young+University+official+athletics+women+soccer
d1g-325,University of Houston,girls,Houston,Texas,30.9916,-99.5568,Big 12 Conference,85.0,72.0,Business|Education|Health Sciences,Public,,Cougars,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big 12 Conference.,https://www.google.com/search?q=University+of+Houston+official+athletics+women+soccer
d1g-326,Cal State Bakersfield,girls,Bakersfield,California,37.7688,-120.2592,Big West Conference,76.0,80.0,Business|Education|Health Sciences,Public,,Roadrunners,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=Cal+State+Bakersfield+official+athletics+women+soccer
d1g-327,Cal State Long Beach,girls,Long Beach,California,37.6836,-119.3424,Big West Conference,78.0,79.0,Business|Education|Health Sciences,Public,,Beach,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=Cal+State+Long+Beach+official+athletics+women+soccer
d1g-328,Cal State Northridge,girls,Northridge,California,37.4544,-119.736,Big West Conference,82.0,80.0,Business|Education|Health Sciences,Public,,Matadors,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=Cal+State+Northridge+official+athletics+women+soccer
d1g-329,University of Hawai'i,girls,Honolulu,Hawaii,21.2092,-156.1908,Big West Conference,82.0,74.0,Business|Education|Health Sciences,Public,,Rainbow Wahine,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big West Conference.,https://www.google.com/search?q=University+of+Hawai%27i+official+athletics+women+soccer
d1g-330,University of Idaho,girls,Moscow,Idaho,44.572,-113.938,Big Sky Conference,72.0,68.0,Business|Education|Health Sciences,Public,,Vandals,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=University+of+Idaho+official+athletics+women+soccer
d1g-331,University of Montana,girls,Missoula,Montana,47.51,-109.3684,Big Sky Conference,74.0,77.0,Business|Education|Health Sciences,Public,,Grizzlies,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=University+of+Montana+official+athletics+women+soccer
d1g-332,University of Northern Arizona,girls,Flagstaff,Arizona,34.2,-111.5908,Big Sky Conference,74.0,78.0,Business|Education|Health Sciences,Public,,Lumberjacks,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=University+of+Northern+Arizona+official+athletics+women+soccer
d1g-333,Weber State University,girls,Ogden,Utah,39.3096,-111.9556,Big Sky Conference,73.0,74.0,Business|Education|Health Sciences,Public,,Wildcats,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Big Sky Conference.,https://www.google.com/search?q=Weber+State+University+official+athletics+women+soccer
d1g-334,University of New Mexico,girls,Albuquerque,New Mexico,34.62,-105.636,Mountain West Conference,81.0,74.0,Business|Education|Health Sciences,Public,,Lobos,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=University+of+New+Mexico+official+athletics+women+soccer
d1g-335,University of Nevada,girls,Reno,Nevada,39.0036,-116.0756,Mountain West Conference,80.0,74.0,Business|Education|Health Sciences,Public,,Wolf Pack,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=University+of+Nevada+official+athletics+women+soccer
d1g-336,Air Force Academy,girls,Air Force Academy,Colorado,38.6004,-105.0308,Mountain West Conference,80.0,73.0,Business|Education|Health Sciences,Public,,Falcons,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mountain West Conference.,https://www.google.com/search?q=Air+Force+Academy+official+athletics+women+soccer
d1g-337,University at Buffalo,girls,Buffalo,New York,42.7428,-75.9332,Mid-American Conference,80.0,75.0,Business|Education|Health Sciences,Public,,Bulls,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=University+at+Buffalo+official+athletics+women+soccer
d1g-338,University of Toledo,girls,Toledo,Ohio,40.634,-82.62,Mid-American Conference,76.0,77.0,Business|Education|Health Sciences,Public,,Rockets,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=University+of+Toledo+official+athletics+women+soccer
d1g-339,University of Massachusetts,girls,Amherst,Massachusetts,42.1044,-72.1792,Mid-American Conference,76.0,74.0,Business|Education|Health Sciences,Public,,Minutewomen,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Mid-American Conference.,https://www.google.com/search?q=University+of+Massachusetts+official+athletics+women+soccer
d1g-340,Towson University,girls,Towson,Maryland,39.096,-76.6712,Colonial Athletic Association,76.0,79.0,Business|Education|Health Sciences,Public,,Tigers,Best-effort row built from real school/conference naming for the D1 women's mapper. Conference fit: Colonial Athletic Association.,https://www.google.com/search?q=Towson+University+official+athletics+women+soccer
